Edad,Ingresos mensuales,Dependientes,Porcentaje de endeudamiento,Situación Laboral,Nivel Educativo,Estado Civil,Puntaje de Crédito,Incumplimientos Previos,Monto del Préstamo,Provincias,Calificación de Riesgo
66,8508.166666666666,4.0,0.2337753922701718,Autónomo,Universitario,Viudo,774.0,4.0,23868.0,Soria,Medio
67,2365.1666666666665,1.0,0.18684377422309914,Desempleado,Universitario,Viudo,611.0,1.0,5303.0,Palencia,Bajo
53,5814.416666666667,3.0,,Empleado,Universitario,Viudo,774.0,0.0,27544.0,Zamora,Bajo
32,8613.333333333334,1.0,0.21208397832817338,Empleado,Universitario,Casado,792.0,0.0,21921.0,Melilla,Bajo
40,2206.0,4.0,0.6044499848896948,Desempleado,Secundario,Casado,636.0,2.0,16001.0,Ceuta,Bajo
47,5470.833333333333,4.0,0.6779436405178979,Autónomo,Secundario,Viudo,611.0,3.0,44507.0,Madrid,Bajo
61,2995.0833333333335,0.0,1.3733062519128572,Empleado,Universitario,Viudo,788.0,0.0,49358.0,Barcelona,Alto
21,4229.166666666667,2.0,0.7554088669950739,Autónomo,Universitario,Divorciado,725.0,4.0,38337.0,Valencia,Bajo
50,5814.416666666667,0.0,,Empleado,Universitario,Divorciado,693.0,3.0,27544.0,Sevilla,Bajo
29,4175.416666666667,2.0,0.8624887735754915,Empleado,Universitario,Soltero,646.0,4.0,43215.0,Alicante,Bajo
54,4701.416666666667,4.0,0.5430632610737898,Desempleado,Universitario,Viudo,646.0,2.0,30638.0,Málaga,Medio
37,6377.583333333333,1.0,,Autónomo,Universitario,Viudo,699.0,4.0,27544.0,Murcia,Bajo
68,5374.916666666667,1.0,0.41828555481480334,Desempleado,Universitario,Casado,685.0,2.0,26979.0,Cádiz,Bajo
30,3419.75,3.0,0.7593635012305968,Desempleado,Secundario,Divorciado,699.0,3.0,31162.0,Vizcaya,Medio
20,3621.0833333333335,4.0,0.7413297125629991,Autónomo,Universitario,Viudo,620.0,1.0,32213.0,A Coruña,Bajo
38,4681.333333333333,0.0,0.3917687268584449,Empleado,Secundario,Divorciado,687.0,0.0,22008.0,Zaragoza,Bajo
40,2214.5833333333335,0.0,1.4456444026340545,Autónomo,Secundario,Divorciado,605.0,0.0,38418.0,Pontevedra,Medio
64,2491.25,2.0,1.0640909851145677,Desempleado,Secundario,Soltero,672.0,2.0,31811.0,Granada,Medio
27,5496.0,2.0,0.4354682193110141,Desempleado,Universitario,Casado,757.0,0.0,28720.0,Tarragona,Alto
59,2575.75,2.0,,Autónomo,Universitario,Soltero,606.0,0.0,27544.0,Córdoba,Medio
57,5707.0,3.0,0.372378949827697,Autónomo,Universitario,Soltero,665.0,1.0,25502.0,Girona,Medio
57,4697.083333333333,1.0,0.8463762973476449,Empleado,Universitario,Divorciado,724.0,1.0,47706.0,Almería,Bajo
30,6107.833333333333,0.0,0.23377084072366086,Desempleado,Universitario,Soltero,753.0,3.0,17134.0,Toledo,Bajo
64,8805.75,1.0,0.24301356121473658,Desempleado,Secundario,Casado,672.0,2.0,25679.0,Badajoz,Medio
43,9131.583333333334,0.0,0.04864983254090656,Desempleado,Universitario,Viudo,670.0,0.0,5331.0,Navarra,Alto
45,3903.0,0.0,0.35073447775215644,Desempleado,Universitario,Divorciado,728.0,3.0,16427.0,Jaén,Bajo
57,8154.0,0.0,0.13119327937208733,Empleado,Secundario,Casado,628.0,0.0,12837.0,Castellón,Bajo
35,4852.75,0.0,0.12822626345886354,Autónomo,Secundario,Viudo,678.0,4.0,7467.0,Huelva,Bajo
40,2669.9166666666665,2.0,0.5535753300664815,Desempleado,Universitario,Viudo,697.0,2.0,17736.0,Valladolid,Medio
69,3619.75,1.0,,Desempleado,Universitario,Viudo,630.0,0.0,27544.0,Islas Baleares,Bajo
50,4116.833333333333,0.0,0.6729282215294927,Autónomo,Universitario,Viudo,756.0,4.0,33244.0,Las Palmas,Alto
53,2560.9166666666665,3.0,0.4967622270671309,Empleado,Universitario,Soltero,641.0,0.0,15266.0,Santa Cruz de Tenerife,Bajo
23,5814.416666666667,3.0,0.5103263440012612,Empleado,Universitario,Divorciado,699.0,2.0,35607.0,Álava,Bajo
24,5186.666666666667,2.0,0.2660186375321337,Autónomo,Universitario,Divorciado,686.0,2.0,16557.0,León,Medio
51,5778.0,0.0,0.24111572631821854,Empleado,Universitario,Casado,623.0,4.0,16718.0,Ciudad Real,Bajo
50,5814.416666666667,1.0,,Desempleado,Universitario,Divorciado,699.0,4.0,27544.0,Lugo,Medio
50,8345.0,2.0,0.3315058917515478,Autónomo,Universitario,Divorciado,688.0,1.0,33197.0,Cáceres,Bajo
57,5814.416666666667,2.0,0.6027833115961762,Autónomo,Universitario,Viudo,765.0,2.0,42058.0,Ourense,Medio
34,3512.5,0.0,1.156061684460261,Desempleado,Universitario,Soltero,624.0,0.0,48728.0,Guadalajara,Bajo
64,6699.916666666667,4.0,0.32669560566673717,Autónomo,Universitario,Soltero,604.0,1.0,26266.0,Burgos,Medio
66,2401.3333333333335,2.0,1.3965158245419211,Autónomo,Secundario,Divorciado,699.0,0.0,40242.0,Salamanca,Bajo
18,5814.416666666667,0.0,0.3405758674558927,Empleado,Secundario,Soltero,659.0,1.0,23763.0,Asturias,Medio
51,3477.8333333333335,0.0,,Desempleado,Secundario,Soltero,602.0,2.0,27544.0,Cantabria,Bajo
62,3960.3333333333335,0.0,0.52617624779059,Autónomo,Universitario,Viudo,733.0,4.0,25006.0,La Rioja,Medio
64,9279.416666666666,0.0,0.14621069930760733,Desempleado,Universitario,Casado,644.0,0.0,16281.0,Albacete,Alto
63,7517.5,1.0,,Desempleado,Universitario,Soltero,680.0,1.0,27544.0,Huesca,Bajo
46,7766.833333333333,2.0,0.2576017682023991,Empleado,Universitario,Viudo,693.0,1.0,24009.0,Segovia,Bajo
49,1670.6666666666667,0.0,1.1737330407023145,Desempleado,Secundario,Viudo,695.0,4.0,23531.0,Ávila,Bajo
60,8176.5,0.0,0.1872948898265354,Desempleado,Secundario,Casado,793.0,0.0,18377.0,Teruel,Bajo
63,8758.916666666666,0.0,0.18600093238319046,Autónomo,Universitario,Viudo,786.0,1.0,19550.0,Soria,Bajo
22,4568.25,4.0,0.39223626844707127,Empleado,Universitario,Soltero,647.0,1.0,21502.0,Palencia,Medio
30,2097.1666666666665,2.0,0.5488357307478344,Desempleado,Universitario,Casado,642.0,1.0,13812.0,Zamora,Bajo
40,4311.166666666667,0.0,0.34743108980554377,Autónomo,Universitario,Viudo,770.0,1.0,17974.0,Melilla,Alto
30,1701.25,1.0,1.2559392603477835,Desempleado,Secundario,Divorciado,688.0,0.0,25640.0,Ceuta,Bajo
40,9078.416666666666,4.0,0.2905793043941216,Autónomo,Universitario,Divorciado,648.0,2.0,31656.0,Madrid,Bajo
45,6715.583333333333,1.0,0.4062317743556653,Autónomo,Universitario,Casado,767.0,2.0,32737.0,Barcelona,Bajo
62,2468.5,2.0,0.6563702653433259,Autónomo,Universitario,Divorciado,653.0,0.0,19443.0,Valencia,Bajo
65,4192.583333333333,4.0,0.7626761543201288,Autónomo,Universitario,Viudo,608.0,0.0,38371.0,Sevilla,Alto
58,6839.333333333333,2.0,0.39189979530168634,Desempleado,Universitario,Viudo,767.0,1.0,32164.0,Alicante,Bajo
44,5814.416666666667,0.0,0.19792756510398005,Autónomo,Universitario,Soltero,720.0,0.0,13810.0,Málaga,Bajo
31,7990.416666666667,3.0,,Autónomo,Universitario,Viudo,700.0,0.0,27544.0,Murcia,Bajo
68,9885.75,2.0,0.19431167758305304,Empleado,Universitario,Soltero,699.0,0.0,23051.0,Cádiz,Medio
30,9927.416666666666,4.0,0.21723509808694777,Empleado,Universitario,Viudo,718.0,0.0,25879.0,Vizcaya,Bajo
62,8454.916666666666,0.0,0.14551690830778935,Empleado,Universitario,Divorciado,798.0,3.0,14764.0,A Coruña,Bajo
43,2176.1666666666665,4.0,0.6517576778739373,Autónomo,Universitario,Casado,742.0,1.0,17020.0,Zaragoza,Bajo
51,6983.083333333333,1.0,0.5615833502392688,Empleado,Universitario,Divorciado,760.0,3.0,47059.0,Pontevedra,Bajo
47,4250.083333333333,3.0,0.6320464304621478,Autónomo,Secundario,Soltero,735.0,0.0,32235.0,Granada,Alto
61,6806.583333333333,2.0,0.49752078257569265,Empleado,Universitario,Soltero,682.0,4.0,40637.0,Tarragona,Medio
61,3185.5,0.0,0.6360592267043373,Desempleado,Universitario,Divorciado,679.0,0.0,24314.0,Córdoba,Bajo
60,5316.166666666667,0.0,0.4162930683136345,Empleado,Universitario,Viudo,616.0,3.0,26557.0,Girona,Bajo
56,9446.25,2.0,0.15551144634114067,Empleado,Universitario,Divorciado,699.0,0.0,17628.0,Almería,Medio
63,3760.0,1.0,,Empleado,Universitario,Casado,667.0,2.0,27544.0,Toledo,Medio
48,6369.583333333333,0.0,0.5011185975011447,Desempleado,Secundario,Casado,607.0,3.0,38303.0,Badajoz,Medio
37,4184.583333333333,1.0,0.38908692621726576,Autónomo,Secundario,Divorciado,775.0,1.0,19538.0,Navarra,Bajo
64,6587.166666666667,0.0,0.2618475318169167,Autónomo,Secundario,Viudo,767.0,2.0,20698.0,Jaén,Medio
67,9605.416666666666,0.0,0.151433652886826,Empleado,Secundario,Casado,738.0,2.0,17455.0,Castellón,Medio
23,5814.416666666667,1.0,0.6550384819342726,Empleado,Secundario,Soltero,683.0,4.0,45704.0,Huelva,Bajo
22,5463.666666666667,2.0,,Autónomo,Universitario,Viudo,753.0,2.0,27544.0,Valladolid,Bajo
68,5500.166666666667,0.0,,Autónomo,Universitario,Divorciado,724.0,4.0,27544.0,Islas Baleares,Medio
67,4215.75,0.0,0.37931170807883136,Autónomo,Universitario,Casado,711.0,2.0,19189.0,Las Palmas,Alto
21,8158.583333333333,3.0,0.3294893925620257,Autónomo,Universitario,Soltero,612.0,3.0,32258.0,Santa Cruz de Tenerife,Medio
68,5683.083333333333,0.0,0.6557179934601228,Empleado,Universitario,Soltero,609.0,0.0,44718.0,Álava,Bajo
41,2802.25,4.0,0.2465578255568442,Autónomo,Universitario,Viudo,687.0,0.0,8291.0,León,Medio
57,8738.333333333334,0.0,0.35650390997520504,Autónomo,Universitario,Soltero,624.0,4.0,37383.0,Ciudad Real,Bajo
69,1928.3333333333333,3.0,0.881676750216076,Empleado,Universitario,Viudo,689.0,3.0,20402.0,Lugo,Medio
30,4533.666666666667,4.0,0.3954672450555106,Autónomo,Universitario,Casado,669.0,0.0,21515.0,Cáceres,Bajo
63,6064.25,2.0,0.09892677027936952,Desempleado,Secundario,Viudo,753.0,1.0,7199.0,Ourense,Bajo
35,5364.833333333333,0.0,0.5603777688030073,Autónomo,Secundario,Casado,734.0,0.0,36076.0,Guadalajara,Medio
34,3443.3333333333335,2.0,0.1424733785091965,Desempleado,Universitario,Soltero,643.0,0.0,5887.0,Burgos,Medio
57,3742.8333333333335,4.0,0.34367903103709313,Empleado,Universitario,Viudo,744.0,0.0,15436.0,Salamanca,Medio
19,3715.25,0.0,0.2836955790323666,Empleado,Universitario,Casado,699.0,3.0,12648.0,Asturias,Medio
59,5814.416666666667,1.0,0.6686970604675161,Desempleado,Universitario,Divorciado,699.0,1.0,46657.0,Cantabria,Bajo
57,5598.083333333333,0.0,0.7240275689596142,Desempleado,Universitario,Casado,761.0,1.0,48638.0,La Rioja,Bajo
65,4459.5,3.0,0.3916732070112494,Desempleado,Secundario,Divorciado,658.0,3.0,20960.0,Albacete,Bajo
45,2413.1666666666665,1.0,1.3205331859935079,Empleado,Universitario,Viudo,615.0,0.0,38240.0,Huesca,Medio
24,6601.666666666667,2.0,0.287642009593537,Empleado,Universitario,Divorciado,667.0,0.0,22787.0,Segovia,Bajo
50,9951.916666666666,4.0,0.04842450784187301,Desempleado,Universitario,Casado,664.0,1.0,5783.0,Ávila,Bajo
41,9883.333333333334,1.0,,Desempleado,Universitario,Soltero,682.0,1.0,27544.0,Teruel,Medio
35,5105.916666666667,0.0,0.4063259943529565,Desempleado,Universitario,Divorciado,621.0,4.0,24896.0,Soria,Bajo
21,2461.0833333333335,4.0,0.8282937730674161,Autónomo,Universitario,Viudo,699.0,0.0,24462.0,Palencia,Alto
58,7291.166666666667,3.0,,Empleado,Secundario,Divorciado,699.0,1.0,27544.0,Zamora,Alto
23,6324.25,1.0,0.2419654504486698,Desempleado,Universitario,Divorciado,770.0,3.0,18363.0,Melilla,Alto
48,5188.416666666667,0.0,,Empleado,Universitario,Viudo,783.0,3.0,27544.0,Ceuta,Bajo
62,6683.083333333333,3.0,,Autónomo,Universitario,Divorciado,699.0,1.0,27544.0,Madrid,Bajo
55,6514.583333333333,1.0,0.0689350815478094,Autónomo,Universitario,Soltero,780.0,3.0,5389.0,Barcelona,Bajo
56,3720.1666666666665,4.0,,Autónomo,Universitario,Viudo,716.0,3.0,27544.0,Valencia,Bajo
56,5147.5,2.0,0.7270519669742593,Empleado,Universitario,Soltero,699.0,0.0,44910.0,Sevilla,Bajo
30,2341.9166666666665,1.0,0.27470376828096643,Empleado,Universitario,Viudo,611.0,0.0,7720.0,Alicante,Bajo
37,5982.166666666667,3.0,0.338770790962026,Empleado,Universitario,Divorciado,656.0,4.0,24319.0,Málaga,Bajo
26,5814.416666666667,0.0,0.6402619924612672,Desempleado,Universitario,Viudo,630.0,3.0,44673.0,Murcia,Alto
19,7825.416666666667,0.0,0.2718385602470582,Autónomo,Universitario,Soltero,673.0,0.0,25527.0,Cádiz,Bajo
50,5653.166666666667,2.0,0.5376337745806186,Empleado,Universitario,Soltero,656.0,1.0,36472.0,Vizcaya,Alto
65,7350.25,3.0,0.4585444939514529,Autónomo,Universitario,Casado,643.0,4.0,40445.0,A Coruña,Medio
38,5017.0,3.0,0.7173277523088167,Desempleado,Secundario,Divorciado,615.0,0.0,43186.0,Zaragoza,Bajo
21,9040.333333333334,0.0,0.43810147118469084,Empleado,Secundario,Divorciado,697.0,2.0,47527.0,Pontevedra,Alto
41,2922.0,0.0,0.7109285877253023,Empleado,Universitario,Casado,699.0,0.0,24928.0,Granada,Bajo
67,9692.25,3.0,,Empleado,Universitario,Divorciado,722.0,1.0,27544.0,Tarragona,Bajo
38,7885.333333333333,0.0,0.4282317382482245,Empleado,Universitario,Viudo,635.0,0.0,40521.0,Córdoba,Bajo
64,9807.083333333334,1.0,0.4229171092322726,Autónomo,Universitario,Soltero,653.0,1.0,49771.0,Girona,Alto
57,5403.166666666667,2.0,,Empleado,Universitario,Divorciado,673.0,1.0,27544.0,Almería,Bajo
63,7833.75,0.0,0.15455560874421573,Empleado,Universitario,Viudo,768.0,2.0,14529.0,Toledo,Bajo
62,9383.666666666666,1.0,0.08117828851550567,Empleado,Universitario,Divorciado,652.0,1.0,9141.0,Badajoz,Bajo
25,8810.583333333334,4.0,,Autónomo,Universitario,Divorciado,780.0,2.0,27544.0,Navarra,Bajo
64,5814.416666666667,2.0,0.5855703495621516,Empleado,Secundario,Soltero,699.0,3.0,40857.0,Jaén,Medio
30,8959.0,0.0,0.46181679502920714,Desempleado,Universitario,Soltero,634.0,3.0,49649.0,Castellón,Bajo
62,7058.583333333333,4.0,,Desempleado,Secundario,Soltero,699.0,0.0,27544.0,Huelva,Bajo
25,8012.25,4.0,,Autónomo,Universitario,Soltero,685.0,4.0,27544.0,Valladolid,Bajo
24,9943.5,0.0,0.25403529944184644,Autónomo,Universitario,Soltero,651.0,4.0,30312.0,Islas Baleares,Medio
43,9350.25,2.0,0.2652424623227543,Desempleado,Secundario,Soltero,612.0,0.0,29761.0,Las Palmas,Bajo
38,5814.416666666667,0.0,,Autónomo,Universitario,Viudo,699.0,2.0,27544.0,Santa Cruz de Tenerife,Alto
42,3393.6666666666665,4.0,0.8412238483449563,Desempleado,Universitario,Viudo,632.0,2.0,34258.0,Álava,Bajo
35,5305.0,0.0,0.08118127552623311,Empleado,Universitario,Casado,699.0,0.0,5168.0,León,Medio
53,3912.5833333333335,0.0,0.6625630976975996,Empleado,Universitario,Viudo,730.0,1.0,31108.0,Ciudad Real,Alto
66,1843.1666666666667,0.0,1.27095578262049,Desempleado,Secundario,Divorciado,699.0,2.0,28111.0,Lugo,Bajo
60,9649.75,0.0,0.08356865894625941,Empleado,Universitario,Viudo,628.0,1.0,9677.0,Cáceres,Bajo
64,7428.5,1.0,0.27621098920822956,Desempleado,Universitario,Divorciado,755.0,1.0,24622.0,Ourense,Alto
51,9817.25,4.0,0.23525766720143965,Empleado,Universitario,Divorciado,766.0,2.0,27715.0,Guadalajara,Medio
32,7693.083333333333,2.0,0.5082595838252976,Autónomo,Universitario,Casado,694.0,1.0,46921.0,Burgos,Bajo
42,3860.0833333333335,4.0,1.0017918438721098,Autónomo,Secundario,Divorciado,716.0,0.0,46404.0,Salamanca,Medio
53,5814.416666666667,0.0,0.2239548249322804,Empleado,Secundario,Divorciado,635.0,0.0,15626.0,Asturias,Medio
31,6098.083333333333,1.0,0.34905776405154626,Empleado,Universitario,Divorciado,731.0,2.0,25543.0,Cantabria,Bajo
19,4448.25,4.0,0.5480807058955769,Autónomo,Secundario,Soltero,740.0,2.0,29256.0,La Rioja,Alto
19,5389.666666666667,3.0,,Empleado,Universitario,Viudo,779.0,2.0,27544.0,Albacete,Bajo
46,8966.166666666666,3.0,0.40334962916147743,Desempleado,Universitario,Divorciado,731.0,1.0,43398.0,Huesca,Bajo
43,5814.416666666667,1.0,0.6424978143407909,Empleado,Secundario,Viudo,673.0,3.0,44829.0,Segovia,Bajo
32,1687.0,2.0,1.9767832444180993,Empleado,Universitario,Soltero,758.0,0.0,40018.0,Ávila,Bajo
45,1875.5,4.0,2.016262330045321,Empleado,Universitario,Casado,664.0,0.0,45378.0,Teruel,Bajo
43,5481.25,4.0,0.5229646522234892,Desempleado,Secundario,Soltero,647.0,0.0,34398.0,Soria,Bajo
46,7493.166666666667,0.0,0.39973086590004225,Desempleado,Universitario,Casado,617.0,0.0,35943.0,Palencia,Bajo
47,5814.416666666667,4.0,0.11318131655511444,Empleado,Secundario,Soltero,719.0,0.0,7897.0,Zamora,Medio
54,3867.4166666666665,2.0,0.4308647029670969,Empleado,Universitario,Casado,765.0,1.0,19996.0,Melilla,Medio
29,9095.166666666666,0.0,0.3640120210368144,Autónomo,Universitario,Casado,640.0,2.0,39729.0,Ceuta,Medio
28,5091.5,0.0,0.32348031032112345,Desempleado,Universitario,Casado,696.0,0.0,19764.0,Madrid,Bajo
18,9515.083333333334,0.0,0.2930435011078901,Autónomo,Universitario,Viudo,699.0,3.0,33460.0,Barcelona,Bajo
62,7561.583333333333,0.0,0.11730347480135334,Autónomo,Universitario,Viudo,611.0,2.0,10644.0,Valencia,Bajo
21,8492.416666666666,3.0,0.265217007330069,Empleado,Secundario,Divorciado,716.0,0.0,27028.0,Sevilla,Bajo
40,6962.083333333333,2.0,0.4439643306002753,Empleado,Universitario,Divorciado,669.0,0.0,37091.0,Alicante,Medio
39,7452.833333333333,0.0,0.45555381622201846,Autónomo,Secundario,Divorciado,713.0,3.0,40742.0,Málaga,Bajo
57,5814.416666666667,3.0,,Desempleado,Secundario,Viudo,642.0,0.0,27544.0,Murcia,Medio
35,1910.0833333333333,4.0,1.4360193708825968,Desempleado,Secundario,Soltero,668.0,1.0,32915.0,Cádiz,Medio
65,5814.416666666667,1.0,,Desempleado,Universitario,Casado,643.0,2.0,27544.0,Vizcaya,Bajo
65,2484.0,0.0,1.2077965646806226,Empleado,Universitario,Casado,650.0,3.0,36002.0,A Coruña,Bajo
24,7271.833333333333,4.0,0.19339460475350095,Desempleado,Universitario,Casado,785.0,4.0,16876.0,Zaragoza,Alto
35,4000.3333333333335,0.0,0.5012290642446463,Desempleado,Secundario,Casado,771.0,0.0,24061.0,Pontevedra,Bajo
26,2248.6666666666665,4.0,,Autónomo,Universitario,Divorciado,661.0,3.0,27544.0,Granada,Bajo
20,5814.416666666667,2.0,0.6924025052670804,Empleado,Universitario,Casado,652.0,3.0,48311.0,Tarragona,Bajo
62,5427.833333333333,2.0,0.5068627752018915,Empleado,Universitario,Viudo,688.0,4.0,33014.0,Córdoba,Bajo
40,6508.083333333333,2.0,0.34525013764933354,Desempleado,Universitario,Soltero,663.0,2.0,26963.0,Girona,Bajo
67,1732.6666666666667,2.0,1.4155444401692958,Autónomo,Universitario,Casado,636.0,1.0,29432.0,Almería,Bajo
28,5588.25,3.0,0.24708092873439808,Desempleado,Universitario,Soltero,761.0,2.0,16569.0,Toledo,Medio
47,2085.1666666666665,3.0,0.47578131244504834,Empleado,Universitario,Soltero,785.0,2.0,11905.0,Badajoz,Medio
37,3927.75,0.0,1.0573907877707762,Autónomo,Secundario,Divorciado,789.0,0.0,49838.0,Navarra,Medio
54,1842.3333333333333,3.0,1.176451963090284,Desempleado,Universitario,Divorciado,608.0,2.0,26009.0,Jaén,Bajo
65,5814.416666666667,4.0,0.43843607125965633,Autónomo,Universitario,Viudo,759.0,0.0,30591.0,Castellón,Bajo
52,7855.5,2.0,0.4350030764008232,Empleado,Universitario,Soltero,690.0,3.0,41006.0,Huelva,Bajo
38,4141.5,0.0,0.6284357519417281,Empleado,Universitario,Divorciado,699.0,1.0,31232.0,Valladolid,Alto
34,6670.75,0.0,0.11716573598670814,Autónomo,Universitario,Soltero,700.0,2.0,9379.0,Islas Baleares,Medio
43,4244.333333333333,4.0,,Empleado,Universitario,Soltero,675.0,2.0,27544.0,Las Palmas,Medio
62,6443.833333333333,2.0,0.0866978765227737,Autónomo,Secundario,Viudo,601.0,2.0,6704.0,Santa Cruz de Tenerife,Medio
27,1964.75,0.0,1.3480510667175638,Autónomo,Universitario,Soltero,651.0,2.0,31783.0,Álava,Bajo
53,6231.166666666667,1.0,0.27977639286382966,Desempleado,Universitario,Divorciado,677.0,3.0,20920.0,León,Bajo
35,5814.416666666667,3.0,,Empleado,Secundario,Soltero,636.0,4.0,27544.0,Ciudad Real,Bajo
45,8930.0,4.0,0.41766517357222843,Empleado,Universitario,Divorciado,652.0,3.0,44757.0,Lugo,Bajo
28,5814.416666666667,0.0,0.5987559657747266,Empleado,Universitario,Divorciado,782.0,4.0,41777.0,Cáceres,Bajo
35,4395.5,1.0,0.859667083759906,Desempleado,Universitario,Soltero,724.0,0.0,45344.0,Ourense,Bajo
26,5814.416666666667,3.0,0.1437375489086036,Desempleado,Universitario,Casado,739.0,4.0,10029.0,Guadalajara,Bajo
29,5814.416666666667,0.0,0.4888423888896851,Empleado,Secundario,Viudo,637.0,4.0,34108.0,Burgos,Medio
61,2339.9166666666665,0.0,,Autónomo,Universitario,Viudo,761.0,4.0,27544.0,Salamanca,Alto
58,8185.75,1.0,0.3996070406906311,Empleado,Universitario,Viudo,603.0,4.0,39253.0,Asturias,Bajo
40,8978.166666666666,0.0,0.12512762442220943,Autónomo,Universitario,Viudo,756.0,4.0,13481.0,Cantabria,Medio
54,9845.333333333334,3.0,0.1864165763813651,Desempleado,Secundario,Divorciado,606.0,0.0,22024.0,La Rioja,Bajo
42,3069.0833333333335,2.0,,Empleado,Secundario,Divorciado,773.0,0.0,27544.0,Albacete,Bajo
58,6545.25,0.0,0.46271469131558507,Desempleado,Secundario,Casado,678.0,1.0,36343.0,Huesca,Medio
35,7220.0,1.0,0.3511888273314866,Empleado,Secundario,Casado,604.0,0.0,30427.0,Segovia,Bajo
34,9449.25,3.0,,Desempleado,Universitario,Soltero,699.0,0.0,27544.0,Ávila,Medio
44,8329.25,0.0,,Empleado,Universitario,Casado,718.0,0.0,27544.0,Teruel,Alto
45,5814.416666666667,2.0,0.5698765998308801,Autónomo,Secundario,Viudo,699.0,1.0,39762.0,Soria,Bajo
69,8463.333333333334,1.0,0.06891492713666798,Desempleado,Universitario,Soltero,652.0,0.0,6999.0,Palencia,Bajo
34,7313.25,2.0,0.5346232295263164,Desempleado,Universitario,Divorciado,698.0,3.0,46918.0,Zamora,Bajo
51,5198.416666666667,1.0,0.5468492008784727,Empleado,Universitario,Soltero,619.0,2.0,34113.0,Melilla,Bajo
18,5190.833333333333,4.0,0.6842350296997913,Empleado,Universitario,Soltero,651.0,1.0,42621.0,Ceuta,Bajo
39,2237.9166666666665,3.0,,Desempleado,Secundario,Divorciado,631.0,1.0,27544.0,Madrid,Medio
30,8700.25,0.0,,Empleado,Universitario,Viudo,632.0,0.0,27544.0,Barcelona,Bajo
29,7271.5,3.0,0.38940842100437784,Autónomo,Universitario,Casado,641.0,2.0,33979.0,Valencia,Medio
19,8661.666666666666,3.0,0.4489128343274966,Desempleado,Universitario,Soltero,715.0,0.0,46660.0,Sevilla,Medio
61,8099.583333333333,2.0,0.5085755440094655,Empleado,Universitario,Divorciado,720.0,0.0,49431.0,Alicante,Alto
38,2043.4166666666667,3.0,1.245789323437054,Desempleado,Universitario,Divorciado,699.0,0.0,30548.0,Málaga,Bajo
21,4018.5833333333335,2.0,0.8165605623872426,Desempleado,Secundario,Casado,602.0,3.0,39377.0,Murcia,Bajo
23,1970.1666666666667,1.0,1.6773961593773792,Autónomo,Secundario,Soltero,621.0,1.0,39657.0,Cádiz,Bajo
60,3050.25,4.0,1.2497063082261017,Desempleado,Universitario,Divorciado,786.0,3.0,45743.0,Vizcaya,Bajo
22,3601.0,4.0,0.6262380820142553,Empleado,Universitario,Casado,601.0,0.0,27061.0,A Coruña,Bajo
55,7042.416666666667,4.0,0.37285969541705616,Autónomo,Universitario,Divorciado,744.0,2.0,31510.0,Zaragoza,Bajo
63,8159.833333333333,3.0,0.4608345758696052,Desempleado,Universitario,Divorciado,721.0,0.0,45124.0,Pontevedra,Bajo
29,8150.833333333333,1.0,,Desempleado,Universitario,Soltero,699.0,3.0,27544.0,Granada,Bajo
31,5814.416666666667,0.0,0.26004328321843695,Desempleado,Universitario,Viudo,685.0,0.0,18144.0,Tarragona,Medio
60,2476.5,3.0,0.7664041994750657,Autónomo,Universitario,Divorciado,651.0,4.0,22776.0,Córdoba,Medio
39,8502.666666666666,1.0,0.3454210443782343,Autónomo,Universitario,Soltero,699.0,4.0,35244.0,Girona,Bajo
64,5814.416666666667,0.0,0.3000300976022244,Desempleado,Universitario,Soltero,683.0,3.0,20934.0,Almería,Medio
37,8575.833333333334,4.0,0.2903216402681955,Autónomo,Universitario,Divorciado,673.0,3.0,29877.0,Toledo,Bajo
27,2589.4166666666665,0.0,0.6493740546455122,Autónomo,Universitario,Soltero,696.0,4.0,20178.0,Badajoz,Medio
61,4572.166666666667,2.0,0.1686654758867058,Desempleado,Universitario,Casado,744.0,4.0,9254.0,Navarra,Bajo
21,8934.0,0.0,0.23348071039474666,Autónomo,Universitario,Divorciado,673.0,2.0,25031.0,Jaén,Bajo
31,3779.75,0.0,0.6329563242718874,Autónomo,Universitario,Viudo,696.0,4.0,28709.0,Castellón,Bajo
68,7422.75,1.0,0.3812603145734398,Desempleado,Secundario,Divorciado,614.0,0.0,33960.0,Huelva,Medio
59,3529.75,4.0,0.12850296291049884,Autónomo,Secundario,Casado,731.0,3.0,5443.0,Valladolid,Medio
33,3683.1666666666665,0.0,0.53814652246708,Autónomo,Universitario,Divorciado,742.0,2.0,23785.0,Islas Baleares,Bajo
40,6787.916666666667,0.0,0.16542876434841322,Empleado,Secundario,Soltero,793.0,1.0,13475.0,Las Palmas,Bajo
50,7644.0,3.0,,Desempleado,Universitario,Divorciado,766.0,0.0,27544.0,Santa Cruz de Tenerife,Bajo
65,5814.416666666667,4.0,0.4915941696644834,Empleado,Secundario,Divorciado,621.0,0.0,34300.0,Álava,Alto
58,1815.0,2.0,1.9049127640036732,Autónomo,Universitario,Divorciado,796.0,1.0,41489.0,León,Bajo
18,5814.416666666667,0.0,0.6970604675160879,Autónomo,Secundario,Divorciado,699.0,1.0,48636.0,Ciudad Real,Bajo
40,5814.416666666667,0.0,0.5411548879939232,Autónomo,Universitario,Divorciado,613.0,1.0,37758.0,Lugo,Medio
