Edad,Ingresos mensuales,Dependientes,Porcentaje de endeudamiento,Situación Laboral,Nivel Educativo,Estado Civil,Puntaje de Crédito,Incumplimientos Previos,Monto del Préstamo,Provincias,Calificación de Riesgo
26,2348.083333333333,3.0,1.1701387656599354,Desempleado,Universitario,Casado,751.0,0.0,32971.0,Ceuta,Bajo
21,4224.333333333333,0.0,0.9599936873668428,Desempleado,Universitario,Soltero,699.0,1.0,48664.0,Madrid,Medio
55,5814.416666666667,0.0,0.1974832671663824,Empleado,Secundario,Casado,748.0,1.0,13779.0,Barcelona,Alto
59,4540.666666666667,1.0,0.5133056819850242,Desempleado,Secundario,Soltero,699.0,0.0,27969.0,Valencia,Bajo
67,6443.833333333333,2.0,,Desempleado,Secundario,Divorciado,610.0,2.0,27544.0,Sevilla,Bajo
53,9204.333333333334,4.0,0.2317839423459964,Empleado,Universitario,Soltero,721.0,3.0,25601.0,Alicante,Bajo
68,5238.666666666667,0.0,0.7525928989564775,Autónomo,Universitario,Divorciado,699.0,4.0,47311.0,Málaga,Bajo
59,5814.416666666667,1.0,0.4841557622576068,Autónomo,Universitario,Divorciado,694.0,2.0,33781.0,Murcia,Bajo
23,9783.166666666666,1.0,0.3248607301657609,Desempleado,Universitario,Viudo,699.0,0.0,38138.0,Cádiz,Bajo
28,3256.0,0.0,0.3543970106470106,Desempleado,Universitario,Casado,616.0,4.0,13847.0,Vizcaya,Bajo
45,8925.666666666666,0.0,,Autónomo,Universitario,Soltero,782.0,2.0,27544.0,A Coruña,Medio
18,5814.416666666667,0.0,0.2524758860877417,Empleado,Universitario,Viudo,779.0,1.0,17616.0,Zaragoza,Alto
59,3821.0,3.0,0.5835514263281864,Desempleado,Universitario,Soltero,747.0,0.0,26757.0,Pontevedra,Medio
60,4663.583333333333,0.0,0.6414952736629559,Autónomo,Secundario,Divorciado,738.0,0.0,35900.0,Granada,Medio
61,7262.25,4.0,0.195669386209508,Desempleado,Universitario,Soltero,753.0,2.0,17052.0,Tarragona,Alto
47,5536.166666666667,1.0,0.4911942679953036,Autónomo,Universitario,Viudo,627.0,0.0,32632.0,Córdoba,Bajo
30,5045.166666666667,1.0,0.3320339598956097,Autónomo,Universitario,Casado,706.0,0.0,20102.0,Girona,Alto
20,6496.333333333333,0.0,,Empleado,Universitario,Soltero,643.0,2.0,27544.0,Almería,Medio
45,6277.75,4.0,0.5199978760967969,Empleado,Universitario,Casado,671.0,2.0,39173.0,Toledo,Bajo
50,1787.8333333333333,0.0,1.9957583667381371,Desempleado,Secundario,Divorciado,761.0,3.0,42817.0,Badajoz,Bajo
66,9460.833333333334,0.0,0.1445432925218004,Empleado,Universitario,Casado,699.0,0.0,16410.0,Navarra,Medio
58,6948.25,0.0,0.5237769702203192,Autónomo,Universitario,Divorciado,741.0,2.0,43672.0,Jaén,Bajo
19,8426.666666666666,4.0,0.4324861550632911,Desempleado,Universitario,Divorciado,728.0,0.0,43733.0,Castellón,Bajo
51,4255.833333333333,2.0,0.3219502643430585,Autónomo,Universitario,Soltero,654.0,0.0,16442.0,Huelva,Medio
50,2935.4166666666665,2.0,1.2106174591909156,Desempleado,Universitario,Viudo,652.0,4.0,42644.0,Valladolid,Bajo
62,5814.416666666667,4.0,,Autónomo,Universitario,Casado,652.0,2.0,27544.0,Islas Baleares,Alto
68,9987.833333333334,0.0,0.2660403490913945,Empleado,Universitario,Soltero,788.0,0.0,31886.0,Las Palmas,Bajo
69,2120.25,0.0,1.7775812600715324,Desempleado,Universitario,Casado,777.0,4.0,45227.0,Santa Cruz de Tenerife,Bajo
68,9639.0,1.0,,Autónomo,Universitario,Casado,699.0,0.0,27544.0,Álava,Bajo
67,9167.583333333334,2.0,,Autónomo,Universitario,Viudo,699.0,3.0,27544.0,León,Medio
59,7539.75,0.0,,Desempleado,Universitario,Viudo,724.0,1.0,27544.0,Ciudad Real,Medio
45,7382.5,0.0,0.4843436053730669,Autónomo,Universitario,Divorciado,779.0,0.0,42908.0,Lugo,Medio
58,2595.6666666666665,4.0,1.470913060228586,Empleado,Universitario,Soltero,728.0,4.0,45816.0,Cáceres,Bajo
60,8106.75,2.0,0.1834787882525878,Empleado,Universitario,Viudo,702.0,0.0,17849.0,Ourense,Bajo
61,8934.833333333334,0.0,0.244968195638792,Autónomo,Universitario,Soltero,606.0,0.0,26265.0,Guadalajara,Bajo
55,6184.166666666667,3.0,0.1464896914162511,Autónomo,Universitario,Casado,655.0,0.0,10871.0,Burgos,Bajo
39,2080.4166666666665,4.0,1.2313639094732625,Empleado,Universitario,Soltero,673.0,0.0,30741.0,Salamanca,Bajo
32,2980.833333333333,2.0,0.3597987140061504,Desempleado,Universitario,Soltero,699.0,3.0,12870.0,Asturias,Alto
27,5814.416666666667,2.0,0.3010476832012383,Empleado,Secundario,Divorciado,704.0,0.0,21005.0,Cantabria,Medio
22,3650.8333333333335,3.0,0.8676101346724492,Autónomo,Universitario,Casado,678.0,0.0,38010.0,La Rioja,Alto
21,1971.4166666666667,1.0,1.2265714164940609,Empleado,Universitario,Casado,705.0,1.0,29017.0,Albacete,Medio
53,4362.666666666667,1.0,0.7055508863080685,Autónomo,Universitario,Divorciado,699.0,0.0,36937.0,Huesca,Bajo
42,1957.0,0.0,0.3997615397717595,Empleado,Secundario,Divorciado,703.0,1.0,9388.0,Segovia,Bajo
19,1779.5,0.0,,Desempleado,Universitario,Divorciado,747.0,2.0,27544.0,Ávila,Bajo
35,3452.25,0.0,0.6152026456175924,Autónomo,Universitario,Soltero,788.0,2.0,25486.0,Teruel,Medio
33,4802.5,1.0,,Empleado,Universitario,Viudo,604.0,4.0,27544.0,Soria,Medio
31,2241.25,0.0,0.2281464956311582,Autónomo,Secundario,Viudo,608.0,0.0,6136.0,Palencia,Bajo
41,2804.5,1.0,1.3932667736376063,Empleado,Universitario,Viudo,699.0,0.0,46889.0,Zamora,Bajo
28,4463.0,2.0,0.4281126297707073,Desempleado,Universitario,Casado,699.0,1.0,22928.0,Melilla,Bajo
42,9664.416666666666,2.0,0.3651022220689298,Empleado,Universitario,Viudo,699.0,1.0,42342.0,Ceuta,Medio
60,8293.5,4.0,,Desempleado,Secundario,Divorciado,741.0,4.0,27544.0,Madrid,Bajo
43,5814.416666666667,1.0,0.507717885141817,Autónomo,Secundario,Viudo,752.0,3.0,35425.0,Barcelona,Medio
46,5974.75,1.0,0.4584571181499923,Desempleado,Universitario,Divorciado,682.0,2.0,32870.0,Valencia,Medio
44,2696.9166666666665,3.0,0.9490776504032382,Empleado,Secundario,Viudo,699.0,4.0,30715.0,Sevilla,Bajo
41,7675.166666666667,4.0,0.2137412868341621,Desempleado,Universitario,Divorciado,651.0,4.0,19686.0,Alicante,Bajo
55,2874.75,3.0,0.6704061222715019,Empleado,Universitario,Soltero,699.0,0.0,23127.0,Málaga,Bajo
18,4539.75,0.0,,Empleado,Universitario,Viudo,633.0,4.0,27544.0,Murcia,Bajo
39,5287.666666666667,1.0,0.1771890562945218,Autónomo,Universitario,Soltero,718.0,0.0,11243.0,Cádiz,Medio
18,9697.583333333334,0.0,0.2371037457785874,Autónomo,Universitario,Soltero,622.0,3.0,27592.0,Vizcaya,Medio
30,9452.5,3.0,0.1384466190602133,Desempleado,Universitario,Viudo,623.0,2.0,15704.0,A Coruña,Bajo
35,3851.75,0.0,0.8531403474611108,Empleado,Universitario,Casado,759.0,4.0,39433.0,Zaragoza,Medio
18,2602.583333333333,0.0,0.4693093400787679,Autónomo,Universitario,Casado,757.0,0.0,14657.0,Pontevedra,Bajo
23,9065.166666666666,0.0,0.1661947748708426,Autónomo,Universitario,Divorciado,775.0,0.0,18079.0,Granada,Bajo
41,8859.5,2.0,0.3389393682863969,Desempleado,Universitario,Soltero,769.0,0.0,36034.0,Tarragona,Bajo
41,5814.416666666667,3.0,0.1102432172903558,Autónomo,Universitario,Divorciado,699.0,0.0,7692.0,Córdoba,Bajo
63,2436.333333333333,2.0,1.0808934190723765,Empleado,Universitario,Soltero,677.0,1.0,31601.0,Girona,Bajo
29,5814.416666666667,1.0,0.4637180571281155,Desempleado,Universitario,Soltero,634.0,0.0,32355.0,Almería,Bajo
22,3626.5833333333335,2.0,0.8374043521220617,Autónomo,Secundario,Viudo,739.0,0.0,36443.0,Toledo,Medio
63,5814.416666666667,0.0,0.4558926805497829,Desempleado,Universitario,Soltero,672.0,4.0,31809.0,Badajoz,Bajo
50,5814.416666666667,2.0,0.6925601593739699,Autónomo,Universitario,Casado,624.0,4.0,48322.0,Navarra,Medio
56,5517.666666666667,4.0,0.3024376245997704,Empleado,Universitario,Casado,704.0,0.0,20025.0,Jaén,Medio
50,4931.75,0.0,0.758740136192359,Empleado,Universitario,Soltero,695.0,0.0,44903.0,Castellón,Bajo
36,3952.1666666666665,3.0,0.6817146712773584,Desempleado,Secundario,Viudo,795.0,3.0,32331.0,Huelva,Bajo
39,2500.1666666666665,0.0,0.2363509099393373,Desempleado,Secundario,Viudo,701.0,2.0,7091.0,Valladolid,Alto
62,4377.083333333333,4.0,0.8197049024274156,Desempleado,Universitario,Soltero,771.0,1.0,43055.0,Islas Baleares,Bajo
67,4874.25,3.0,0.3341881657007061,Autónomo,Universitario,Viudo,682.0,0.0,19547.0,Las Palmas,Bajo
34,6814.916666666667,2.0,0.4333997725577471,Empleado,Secundario,Divorciado,727.0,3.0,35443.0,Santa Cruz de Tenerife,Bajo
56,8108.583333333333,1.0,0.0973659599395702,Desempleado,Universitario,Soltero,621.0,4.0,9474.0,Álava,Medio
65,8047.833333333333,1.0,0.2782736554352103,Autónomo,Secundario,Viudo,745.0,2.0,26874.0,León,Bajo
49,4453.583333333333,1.0,0.4913272084276706,Autónomo,Universitario,Soltero,603.0,0.0,26258.0,Ciudad Real,Medio
33,7153.416666666667,0.0,0.3969315362122995,Empleado,Universitario,Divorciado,774.0,0.0,34073.0,Lugo,Bajo
18,9677.666666666666,4.0,0.2148331209313539,Empleado,Universitario,Casado,751.0,0.0,24949.0,Cáceres,Alto
31,5814.416666666667,0.0,0.2645865879351611,Desempleado,Universitario,Viudo,648.0,1.0,18461.0,Ourense,Alto
24,9459.583333333334,2.0,0.1462537990573933,Desempleado,Secundario,Viudo,792.0,1.0,16602.0,Guadalajara,Bajo
28,1818.4166666666667,0.0,1.6085880573759224,Desempleado,Universitario,Viudo,641.0,2.0,35101.0,Burgos,Bajo
28,5814.416666666667,1.0,,Autónomo,Universitario,Viudo,636.0,0.0,27544.0,Salamanca,Bajo
60,2922.6666666666665,1.0,0.9249258667883212,Autónomo,Universitario,Viudo,739.0,4.0,32439.0,Asturias,Medio
54,5894.5,3.0,0.5962761896683348,Autónomo,Universitario,Soltero,699.0,4.0,42177.0,Cantabria,Bajo
21,6054.333333333333,2.0,0.6578483730661234,Empleado,Universitario,Viudo,771.0,2.0,47794.0,La Rioja,Bajo
32,2391.5,0.0,0.7000487838873789,Empleado,Secundario,Viudo,700.0,1.0,20090.0,Albacete,Bajo
43,2648.75,4.0,0.1803680981595092,Empleado,Secundario,Divorciado,671.0,2.0,5733.0,Huesca,Bajo
62,6390.833333333333,0.0,0.4179162863476333,Desempleado,Universitario,Soltero,768.0,0.0,32050.0,Segovia,Bajo
40,8131.833333333333,4.0,0.3730913488143305,Empleado,Universitario,Casado,664.0,4.0,36407.0,Ávila,Bajo
67,2282.75,2.0,,Desempleado,Secundario,Casado,692.0,2.0,27544.0,Teruel,Bajo
47,6995.333333333333,0.0,0.10545125321643,Desempleado,Universitario,Divorciado,622.0,4.0,8852.0,Soria,Bajo
65,3788.5833333333335,2.0,0.4065943734465389,Empleado,Universitario,Soltero,683.0,0.0,18485.0,Palencia,Medio
61,9430.583333333334,0.0,,Empleado,Secundario,Viudo,699.0,0.0,27544.0,Zamora,Bajo
38,7181.416666666667,3.0,0.2638058878819174,Empleado,Universitario,Soltero,661.0,0.0,22734.0,Melilla,Bajo
18,4311.833333333333,0.0,0.9169919987630938,Empleado,Universitario,Casado,615.0,0.0,47447.0,Ceuta,Medio
32,2445.25,3.0,0.6181712844630747,Autónomo,Secundario,Viudo,725.0,3.0,18139.0,Madrid,Bajo
40,5254.0,2.0,0.3846117244004568,Autónomo,Secundario,Soltero,655.0,2.0,24249.0,Barcelona,Bajo
29,5814.416666666667,1.0,0.4869505396070113,Autónomo,Secundario,Casado,787.0,2.0,33976.0,Valencia,Bajo
68,5814.416666666667,0.0,0.2433462800796869,Autónomo,Universitario,Casado,734.0,0.0,16979.0,Sevilla,Medio
38,3588.333333333333,3.0,,Autónomo,Universitario,Casado,765.0,0.0,27544.0,Alicante,Alto
47,8822.75,1.0,0.1902562504132309,Autónomo,Universitario,Divorciado,666.0,3.0,20143.0,Málaga,Medio
37,7462.5,4.0,0.3021998883305416,Autónomo,Universitario,Viudo,681.0,2.0,27062.0,Murcia,Medio
37,4865.333333333333,2.0,0.3785797478761304,Empleado,Secundario,Divorciado,653.0,1.0,22103.0,Cádiz,Bajo
60,2891.1666666666665,2.0,1.238744451490171,Empleado,Secundario,Casado,699.0,0.0,42977.0,Vizcaya,Bajo
26,5473.166666666667,4.0,0.4567891835926794,Autónomo,Secundario,Soltero,687.0,0.0,30001.0,A Coruña,Bajo
55,5814.416666666667,2.0,0.3236925458271824,Empleado,Universitario,Soltero,690.0,4.0,22585.0,Zaragoza,Bajo
28,4015.8333333333335,0.0,0.2544718821332226,Desempleado,Universitario,Casado,676.0,0.0,12263.0,Pontevedra,Bajo
18,6872.333333333333,2.0,0.5076878304311976,Desempleado,Secundario,Soltero,629.0,1.0,41868.0,Granada,Medio
55,3056.333333333333,3.0,0.5383356963681972,Empleado,Universitario,Viudo,764.0,1.0,19744.0,Tarragona,Bajo
66,3482.0,1.0,1.0680164656327782,Empleado,Universitario,Soltero,617.0,1.0,44626.0,Córdoba,Bajo
51,7598.333333333333,0.0,0.0991116472910726,Empleado,Universitario,Soltero,774.0,0.0,9037.0,Girona,Bajo
54,5281.833333333333,3.0,0.1674450159351235,Desempleado,Universitario,Casado,699.0,1.0,10613.0,Almería,Medio
66,7848.416666666667,3.0,0.2281351865025854,Desempleado,Universitario,Soltero,617.0,4.0,21486.0,Toledo,Bajo
69,2988.4166666666665,1.0,1.3511335434036975,Autónomo,Secundario,Divorciado,635.0,0.0,48453.0,Badajoz,Bajo
26,9060.666666666666,0.0,0.4298708704289603,Empleado,Universitario,Casado,758.0,0.0,46739.0,Navarra,Bajo
64,4857.666666666667,0.0,0.6026727509778357,Desempleado,Universitario,Soltero,797.0,4.0,35131.0,Jaén,Bajo
43,8620.25,0.0,,Empleado,Universitario,Viudo,769.0,1.0,27544.0,Castellón,Bajo
32,4462.5,4.0,0.7548459383753502,Empleado,Universitario,Divorciado,777.0,2.0,40422.0,Huelva,Bajo
34,2720.9166666666665,0.0,0.564239992649536,Desempleado,Secundario,Divorciado,699.0,3.0,18423.0,Valladolid,Bajo
24,5814.416666666667,2.0,,Empleado,Secundario,Soltero,792.0,3.0,27544.0,Islas Baleares,Bajo
62,2165.25,1.0,0.3609667859754454,Desempleado,Universitario,Soltero,740.0,4.0,9379.0,Las Palmas,Medio
48,7881.916666666667,3.0,0.0920249939206834,Empleado,Universitario,Divorciado,682.0,2.0,8704.0,Santa Cruz de Tenerife,Medio
22,7004.75,2.0,0.5228119014478271,Empleado,Universitario,Casado,630.0,1.0,43946.0,Álava,Bajo
46,5719.083333333333,0.0,0.3349167261653237,Desempleado,Universitario,Soltero,665.0,0.0,22985.0,León,Medio
31,9568.75,2.0,,Empleado,Universitario,Casado,699.0,1.0,27544.0,Ciudad Real,Bajo
21,5803.416666666667,1.0,0.1399032179319653,Desempleado,Universitario,Casado,726.0,4.0,9743.0,Lugo,Medio
51,8926.333333333334,0.0,0.0687385637999925,Empleado,Universitario,Soltero,746.0,3.0,7363.0,Cáceres,Bajo
56,4357.833333333333,0.0,0.4819290932038092,Empleado,Secundario,Divorciado,754.0,0.0,25202.0,Ourense,Bajo
68,9414.25,4.0,0.1237131653256145,Autónomo,Universitario,Viudo,706.0,2.0,13976.0,Guadalajara,Medio
65,8615.333333333334,1.0,0.4137003791689236,Autónomo,Universitario,Soltero,759.0,3.0,42770.0,Burgos,Bajo
33,5753.25,0.0,,Autónomo,Universitario,Divorciado,735.0,1.0,27544.0,Salamanca,Medio
53,5814.416666666667,0.0,0.4500308142118011,Empleado,Universitario,Viudo,780.0,4.0,31400.0,Asturias,Bajo
36,5397.583333333333,2.0,0.7363326179926202,Autónomo,Secundario,Soltero,761.0,3.0,47693.0,Cantabria,Bajo
64,5814.416666666667,4.0,,Desempleado,Secundario,Soltero,716.0,1.0,27544.0,La Rioja,Bajo
63,5814.416666666667,2.0,0.2844223410201654,Desempleado,Universitario,Soltero,699.0,4.0,19845.0,Albacete,Medio
23,9234.333333333334,2.0,0.2396040140057033,Desempleado,Universitario,Viudo,736.0,4.0,26551.0,Huesca,Alto
31,5950.833333333333,1.0,0.2128133314661812,Desempleado,Universitario,Casado,651.0,3.0,15197.0,Segovia,Bajo
59,6721.75,1.0,0.3425819169115185,Desempleado,Secundario,Divorciado,662.0,0.0,27633.0,Ávila,Alto
29,5814.416666666667,0.0,,Autónomo,Universitario,Casado,649.0,1.0,27544.0,Teruel,Bajo
22,4674.0,2.0,0.5469797461132506,Empleado,Universitario,Divorciado,699.0,1.0,30679.0,Soria,Medio
68,5814.416666666667,0.0,,Desempleado,Universitario,Soltero,624.0,2.0,27544.0,Palencia,Alto
42,9779.083333333334,1.0,0.2071513178638079,Autónomo,Universitario,Viudo,618.0,0.0,24309.0,Zamora,Bajo
22,3858.0,0.0,1.0040608259892865,Desempleado,Universitario,Soltero,699.0,2.0,46484.0,Melilla,Bajo
60,5814.416666666667,2.0,0.6091898012125034,Autónomo,Universitario,Soltero,690.0,3.0,42505.0,Ceuta,Bajo
56,2109.333333333333,4.0,0.2300884955752212,Desempleado,Universitario,Divorciado,694.0,1.0,5824.0,Madrid,Medio
58,5255.75,0.0,0.431971332984509,Autónomo,Universitario,Divorciado,707.0,0.0,27244.0,Barcelona,Medio
40,9318.833333333334,0.0,0.0865898807075277,Empleado,Universitario,Casado,624.0,1.0,9683.0,Valencia,Bajo
58,3293.083333333333,0.0,1.0306450388440418,Desempleado,Universitario,Divorciado,616.0,3.0,40728.0,Sevilla,Medio
22,4178.166666666667,4.0,0.2556344489209781,Autónomo,Universitario,Soltero,607.0,2.0,12817.0,Alicante,Bajo
32,6779.25,2.0,0.4707870831335816,Desempleado,Universitario,Viudo,748.0,1.0,38299.0,Málaga,Bajo
33,6207.166666666667,1.0,,Empleado,Universitario,Viudo,699.0,1.0,27544.0,Murcia,Bajo
29,3995.3333333333335,3.0,0.854079759719673,Empleado,Universitario,Divorciado,649.0,1.0,40948.0,Cádiz,Medio
24,5814.416666666667,1.0,0.4431513622748054,Autónomo,Universitario,Soltero,608.0,0.0,30920.0,Vizcaya,Medio
32,5814.416666666667,4.0,0.2962463990368767,Empleado,Secundario,Casado,627.0,2.0,20670.0,A Coruña,Bajo
30,3056.083333333333,0.0,0.6075041583726447,Autónomo,Universitario,Casado,639.0,0.0,22279.0,Zaragoza,Bajo
34,3480.833333333333,3.0,0.9387119942542494,Desempleado,Secundario,Divorciado,756.0,1.0,39210.0,Pontevedra,Bajo
26,3459.583333333333,0.0,0.5666867397326267,Desempleado,Universitario,Viudo,601.0,1.0,23526.0,Granada,Medio
64,1668.5,2.0,1.4295275197282988,Autónomo,Universitario,Soltero,627.0,0.0,28622.0,Tarragona,Bajo
46,5681.666666666667,0.0,0.3223379290114403,Empleado,Universitario,Divorciado,775.0,1.0,21977.0,Córdoba,Medio
44,7778.166666666667,0.0,0.1563028991407572,Autónomo,Universitario,Viudo,771.0,2.0,14589.0,Girona,Medio
66,3484.833333333333,2.0,0.3510689176909465,Autónomo,Secundario,Soltero,641.0,3.0,14681.0,Almería,Bajo
22,9638.833333333334,1.0,0.3014368958898898,Empleado,Secundario,Soltero,789.0,3.0,34866.0,Toledo,Alto
60,8162.666666666667,0.0,0.0572525318523358,Desempleado,Universitario,Casado,699.0,1.0,5608.0,Badajoz,Bajo
50,5814.416666666667,0.0,0.4959511558912473,Autónomo,Universitario,Viudo,611.0,0.0,34604.0,Navarra,Bajo
61,5210.833333333333,2.0,0.165072765072765,Empleado,Universitario,Viudo,663.0,4.0,10322.0,Jaén,Bajo
59,2196.333333333333,4.0,1.2517073911063894,Desempleado,Secundario,Casado,699.0,0.0,32990.0,Castellón,Medio
34,4600.0,3.0,0.8158876811594203,Empleado,Universitario,Casado,745.0,3.0,45037.0,Huelva,Bajo
69,5814.416666666667,0.0,0.3253980766198959,Desempleado,Secundario,Casado,667.0,0.0,22704.0,Valladolid,Bajo
26,1781.1666666666667,2.0,1.2469355291475626,Empleado,Secundario,Divorciado,699.0,3.0,26652.0,Islas Baleares,Medio
56,2726.083333333333,0.0,0.1811817931709106,Empleado,Universitario,Viudo,699.0,0.0,5927.0,Las Palmas,Medio
56,4256.333333333333,3.0,0.8902811496593311,Desempleado,Universitario,Casado,699.0,0.0,45472.0,Santa Cruz de Tenerife,Medio
21,5894.666666666667,0.0,0.5183640579054513,Autónomo,Universitario,Casado,659.0,0.0,36667.0,Álava,Alto
57,5210.833333333333,2.0,0.6698864545018391,Desempleado,Secundario,Casado,785.0,0.0,41888.0,León,Alto
40,5821.25,2.0,,Empleado,Universitario,Divorciado,630.0,3.0,27544.0,Ciudad Real,Bajo
49,5814.416666666667,4.0,0.3187622719390022,Empleado,Universitario,Viudo,698.0,4.0,22241.0,Lugo,Medio
18,6263.75,0.0,0.271269872946185,Empleado,Universitario,Soltero,699.0,3.0,20390.0,Cáceres,Bajo
56,2438.333333333333,1.0,0.8126110731373889,Autónomo,Universitario,Viudo,672.0,4.0,23777.0,Ourense,Alto
57,5814.416666666667,4.0,,Desempleado,Universitario,Divorciado,740.0,0.0,27544.0,Guadalajara,Bajo
25,3727.1666666666665,0.0,0.9085990251755132,Empleado,Universitario,Casado,693.0,0.0,40638.0,Burgos,Bajo
49,8487.166666666666,4.0,0.149745694479901,Empleado,Universitario,Soltero,796.0,0.0,15251.0,Salamanca,Medio
38,5359.0,0.0,0.1500590906263606,Desempleado,Universitario,Soltero,691.0,0.0,9650.0,Asturias,Bajo
27,2102.5,3.0,0.6917954815695601,Desempleado,Universitario,Soltero,607.0,1.0,17454.0,Cantabria,Medio
45,9142.583333333334,2.0,0.0538870304709646,Desempleado,Universitario,Viudo,694.0,3.0,5912.0,La Rioja,Bajo
38,2492.25,0.0,0.8026548968468921,Autónomo,Universitario,Soltero,613.0,2.0,24005.0,Albacete,Bajo
64,6028.5,1.0,0.605650935832573,Desempleado,Secundario,Viudo,699.0,1.0,43814.0,Huesca,Bajo
51,5814.416666666667,0.0,0.6463531738638155,Desempleado,Universitario,Casado,705.0,1.0,45098.0,Segovia,Bajo
31,8178.5,4.0,0.4997045097919341,Autónomo,Universitario,Viudo,683.0,0.0,49042.0,Ávila,Bajo
53,5814.416666666667,2.0,0.5611769595688877,Empleado,Universitario,Viudo,791.0,0.0,39155.0,Teruel,Bajo
56,5060.0,2.0,,Empleado,Universitario,Divorciado,746.0,0.0,27544.0,Soria,Medio
49,2018.75,2.0,,Autónomo,Secundario,Soltero,699.0,4.0,27544.0,Palencia,Medio
57,5814.416666666667,0.0,0.2448798245739756,Autónomo,Universitario,Divorciado,607.0,4.0,17086.0,Zamora,Bajo
26,9938.166666666666,4.0,0.0568431467909909,Autónomo,Secundario,Casado,739.0,3.0,6779.0,Melilla,Medio
53,7572.583333333333,4.0,0.3963530719371416,Empleado,Universitario,Soltero,762.0,4.0,36017.0,Ceuta,Medio
54,5241.5,0.0,0.4906356322935546,Autónomo,Universitario,Soltero,606.0,4.0,30860.0,Madrid,Medio
29,4027.0833333333335,4.0,0.2245007759958613,Empleado,Universitario,Soltero,699.0,0.0,10849.0,Barcelona,Medio
27,5018.75,3.0,0.4280614362806144,Empleado,Universitario,Divorciado,652.0,4.0,25780.0,Valencia,Alto
23,8726.333333333334,4.0,0.271620382749532,Autónomo,Secundario,Divorciado,604.0,1.0,28443.0,Sevilla,Bajo
55,5814.416666666667,0.0,,Desempleado,Secundario,Divorciado,628.0,2.0,27544.0,Alicante,Medio
18,8923.916666666666,2.0,,Desempleado,Universitario,Divorciado,637.0,1.0,27544.0,Málaga,Bajo
40,6503.833333333333,0.0,0.5036901314609333,Empleado,Secundario,Divorciado,686.0,2.0,39311.0,Murcia,Bajo
40,3596.1666666666665,2.0,,Empleado,Universitario,Divorciado,782.0,3.0,27544.0,Cádiz,Medio
58,4560.0,0.0,0.8201754385964912,Empleado,Universitario,Soltero,620.0,2.0,44880.0,Vizcaya,Bajo
62,3092.583333333333,1.0,0.628519845867802,Desempleado,Secundario,Divorciado,639.0,2.0,23325.0,A Coruña,Medio
28,2444.583333333333,0.0,1.3941026078063747,Empleado,Universitario,Soltero,709.0,0.0,40896.0,Zaragoza,Bajo
50,8604.25,4.0,0.2638715363531588,Autónomo,Universitario,Viudo,640.0,0.0,27245.0,Pontevedra,Bajo
29,2316.833333333333,4.0,,Desempleado,Universitario,Divorciado,679.0,2.0,27544.0,Granada,Bajo
52,8767.583333333334,1.0,0.2097309216716883,Desempleado,Universitario,Soltero,605.0,0.0,22066.0,Tarragona,Bajo
28,9083.916666666666,0.0,0.3937361820800499,Autónomo,Universitario,Soltero,683.0,1.0,42920.0,Córdoba,Medio
33,7477.833333333333,1.0,,Desempleado,Universitario,Casado,682.0,0.0,27544.0,Girona,Medio
25,2673.6666666666665,0.0,1.0035531729210825,Autónomo,Universitario,Divorciado,786.0,2.0,32198.0,Almería,Bajo
65,8950.666666666666,2.0,0.3271078504394458,Desempleado,Universitario,Viudo,793.0,2.0,35134.0,Toledo,Bajo
65,7401.333333333333,0.0,0.2156143037290578,Empleado,Universitario,Viudo,757.0,1.0,19150.0,Badajoz,Bajo
64,5336.666666666667,1.0,,Desempleado,Universitario,Divorciado,777.0,4.0,27544.0,Navarra,Bajo
21,6057.75,0.0,0.3945771945029095,Autónomo,Universitario,Soltero,798.0,3.0,28683.0,Jaén,Medio
42,9160.666666666666,2.0,0.3046812459064115,Empleado,Secundario,Soltero,776.0,3.0,33493.0,Castellón,Medio
54,5814.416666666667,2.0,0.316540782251014,Empleado,Secundario,Soltero,699.0,1.0,22086.0,Huelva,Medio
61,3053.333333333333,4.0,0.3748635371179039,Desempleado,Universitario,Soltero,757.0,0.0,13735.0,Valladolid,Alto
34,3203.9166666666665,2.0,0.28673238484147,Empleado,Secundario,Viudo,735.0,3.0,11024.0,Islas Baleares,Medio
26,6474.416666666667,0.0,0.2952003397989522,Desempleado,Universitario,Soltero,660.0,1.0,22935.0,Las Palmas,Bajo
29,3545.0,1.0,0.5908321579689704,Autónomo,Universitario,Casado,758.0,3.0,25134.0,Santa Cruz de Tenerife,Bajo
63,6872.75,2.0,0.3700120039285584,Autónomo,Secundario,Casado,606.0,0.0,30516.0,Álava,Bajo
58,7745.333333333333,0.0,0.1630982096746428,Empleado,Secundario,Casado,670.0,2.0,15159.0,León,Alto
65,9859.666666666666,4.0,0.3512120085195578,Desempleado,Universitario,Casado,624.0,0.0,41554.0,Ciudad Real,Alto
34,5814.416666666667,1.0,,Autónomo,Secundario,Soltero,759.0,4.0,27544.0,Lugo,Medio
53,5814.416666666667,0.0,0.1936565720264285,Autónomo,Universitario,Casado,628.0,1.0,13512.0,Cáceres,Bajo
48,4607.25,2.0,0.1174236258071517,Autónomo,Secundario,Viudo,642.0,0.0,6492.0,Ourense,Medio
67,6037.666666666667,0.0,0.1873102191795947,Empleado,Universitario,Casado,654.0,1.0,13571.0,Guadalajara,Bajo
41,9605.25,2.0,0.2691149805228043,Empleado,Universitario,Viudo,728.0,4.0,31019.0,Burgos,Medio
